Hour,NormalizedLoad
1951,0.825245129
1952,0.817520748
1953,0.803363534
1954,0.819688186
1955,0.802491714
1956,0.791398151
1957,0.790185251
1958,0.771544321
1959,0.763525065
1960,0.772310426
1961,0.77280808
1962,0.774438615
1963,0.786625399
1964,0.786593252
1965,0.775887309
1966,0.789047118
1967,0.784277509
1968,0.771344181
1969,0.800842218
1970,0.790193936
1971,0.780704832
1972,0.797781067
1973,0.809468638
1974,0.82409407
1975,0.817109971
1976,0.821096969
1977,0.802258973
1978,0.813617383
1979,0.79952231
1980,0.793613145
1981,0.791716783
1982,0.783798606
1983,0.76451596
1984,0.774567878
1985,0.740473712
1986,0.756919988
1987,0.753923312
1988,0.737236194
1989,0.728894159
1990,0.728683281
1991,0.722419217
1992,0.709180179
1993,0.723195636
1994,0.700198718
1995,0.704822309
1996,0.7148983
1997,0.695048083
1998,0.685676075
1999,0.708628592
2000,0.677272553
2001,0.684916196
2002,0.681590112
2003,0.664381285
2004,0.653930505
2005,0.65540569
2006,0.64451714
2007,0.641031353
2008,0.635280582
2009,0.639426048
2010,0.621202892
2011,0.643964765
2012,0.632464742
2013,0.625310827
2014,0.632860324
2015,0.619005916
2016,0.636814417
2017,0.650940416
2018,0.62209203
2019,0.632870462
2020,0.632598424
2021,0.639566181
2022,0.645261302
2023,0.640740671
2024,0.647405
2025,0.628557808
2026,0.63370236
2027,0.627308696
2028,0.616611366
2029,0.621257104
2030,0.6192233
2031,0.604139557
2032,0.621571302
2033,0.617236377
2034,0.628668981
2035,0.638763438
2036,0.653636618
2037,0.645784579
2038,0.657322552
2039,0.659072026
2040,0.672827837
2041,0.694760461
2042,0.695893727
2043,0.699994067
2044,0.7386261
2045,0.751986704
2046,0.778053795
2047,0.783487553
2048,0.783362238
2049,0.767246011
2050,0.788872262
2051,0.777946106
2052,0.77960887
2053,0.780597361
2054,0.759150474
2055,0.763800585
2056,0.756591446
2057,0.760137187
2058,0.760265776
2059,0.777249838
2060,0.7694789
2061,0.758951276
2062,0.753952107
2063,0.764721618
2064,0.735634558
2065,0.765796939
2066,0.752084186
2067,0.7537725
2068,0.768506685
2069,0.771469013
2070,0.791537946
2071,0.807148373
2072,0.797039358
2073,0.787093842
2074,0.804500153
2075,0.787319821
2076,0.777850884
2077,0.768908428
2078,0.754003897
2079,0.741121567
2080,0.75455694
2081,0.75430599
2082,0.752610141
2083,0.772756517
2084,0.769388992
2085,0.75169368
2086,0.768498695
2087,0.768040361
2088,0.7555965
2089,0.764195107
2090,0.746774103
2091,0.750341859
2092,0.769551106
2093,0.773671549
2094,0.79657732
2095,0.805293566
2096,0.798897515
2097,0.790888565
2098,0.804266022
2099,0.793074905
2100,0.779966958
2101,0.776772602
2102,0.760794589
2103,0.748408691
2104,0.75765614
2105,0.752709478
2106,0.754304923
2107,0.772896319
2108,0.775335258
2109,0.758571137
2110,0.77066987
2111,0.767298306
2112,0.756020203
2113,0.768026649
2114,0.754004309
2115,0.757110755
2116,0.768268047
2117,0.777992573
2118,0.793769953
2119,0.806444313
2120,0.803691434
2121,0.794181268
2122,0.806991895
2123,0.791302242
2124,0.781576349
2125,0.779873957
2126,0.761817615
2127,0.750248751
2128,0.758600065
2129,0.760926178
2130,0.757323399
2131,0.772526551
2132,0.77473199
2133,0.760047107
2134,0.778686009
2135,0.773429396
2136,0.753601797
2137,0.783685154
2138,0.776175143
2139,0.759312588
2140,0.778852084
2141,0.791684872
2142,0.810885435
2143,0.801152941
2144,0.804651043
2145,0.785709307
2146,0.793972062
2147,0.78240854
2148,0.775770863
2149,0.773273186
2150,0.762945326
2151,0.742536989
2152,0.756081119
2153,0.725035301
2154,0.735946618
2155,0.737070359
2156,0.711526917
2157,0.705696703
2158,0.706977341
2159,0.699812098
2160,0.676004862
2161,0.694096369
2162,0.670300362
2163,0.673361761
2164,0.685105057
2165,0.670363405
2166,0.661032339
2167,0.684782338
2168,0.643305432
2169,0.650897292
2170,0.646782687
2171,0.63548877
2172,0.626580428
2173,0.619454687
2174,0.609441589
2175,0.607233976
2176,0.60067031
2177,0.599270062
2178,0.587368925
2179,0.610957359
2180,0.599609216
2181,0.590374358
2182,0.595417293
2183,0.58391743
2184,0.599412606
2185,0.611776319
2186,0.588715914
2187,0.594581306
2188,0.599529401
2189,0.607352998
2190,0.605944975
2191,0.605389621
2192,0.611561213
2193,0.592535844
2194,0.594690136
2195,0.593991171
2196,0.579994021
2197,0.584001115
2198,0.581437623
2199,0.570594038
2200,0.590001044
2201,0.579847319
2202,0.59182401
2203,0.606900773
2204,0.62034765
2205,0.615950547
2206,0.618797882
2207,0.621991771
2208,0.637626711
2209,0.662567221
2210,0.666742263
2211,0.66753991
2212,0.707942181
2213,0.713621463
2214,0.73716166
2215,0.752560942
2216,0.752766097
2217,0.734742343
2218,0.753707165
2219,0.746535053
2220,0.748700938
2221,0.746092328
2222,0.726188555
2223,0.728022273
2224,0.719341754
2225,0.72604934
2226,0.725220289
2227,0.7461592
2228,0.736718344
2229,0.731035714
2230,0.723422754
2231,0.735954177
2232,0.711026508
2233,0.731899065
2234,0.725329121
2235,0.723373683
2236,0.73967137
2237,0.747196145
2238,0.763978535
2239,0.777024503
2240,0.774436825
2241,0.76194862
2242,0.779789186
2243,0.762583966
2244,0.751011969
2245,0.74730289
2246,0.7323343
2247,0.721376075
2248,0.736324345
2249,0.729318771
2250,0.732690103
2251,0.750072175
2252,0.744370638
2253,0.730096267
2254,0.748036184
2255,0.748197902
2256,0.735332865
2257,0.740986646
2258,0.730322295
2259,0.728925091
2260,0.749320501
2261,0.758600204
2262,0.778309327
2263,0.79341032
2264,0.786749656
2265,0.769981204
2266,0.792906195
2267,0.774377998
2268,0.767091493
2269,0.759657793
2270,0.741898566
2271,0.733943512
2272,0.74732445
2273,0.737086528
2274,0.740440695
2275,0.75555946
2276,0.755394163
2277,0.743031772
2278,0.762062082
2279,0.753249757
2280,0.742211005
2281,0.748208028
2282,0.737991158
2283,0.737479251
2284,0.756989438
2285,0.766204828
2286,0.784210657
2287,0.796378335
2288,0.797233499
2289,0.778942521
2290,0.797165186
2291,0.787190878
2292,0.773315922
2293,0.763114832
2294,0.75132763
2295,0.73938111
2296,0.748502905
2297,0.749145494
2298,0.747055236
2299,0.7654592
2300,0.76551353
2301,0.748102124
2302,0.765338052
2303,0.758841948
2304,0.744627266
2305,0.62546969
2306,0.603289483
2307,0.614088574
2308,0.609691728
2309,0.613543453
2310,0.618642352
2311,0.620128707
2312,0.625830354
2313,0.606554934
2314,0.611174394
2315,0.60578312
2316,0.59583792
2317,0.596266
2318,0.597345822
2319,0.585049362
2320,0.602953784
2321,0.591637348
2322,0.605795209
2323,0.61618325
2324,0.634979653
2325,0.627004768
2326,0.634613354
2327,0.633337528
2328,0.647463858
2329,0.686511571
2330,0.665152222
2331,0.668698872
2332,0.676212027
2333,0.659086458
2334,0.650998992
2335,0.678383488
2336,0.642018172
2337,0.64327958
2338,0.640856984
2339,0.628383755
2340,0.615502459
2341,0.612837096
2342,0.602533461
2343,0.596685603
2344,0.600323836
2345,0.596894813
2346,0.581128462
2347,0.607228777
2348,0.591758
2349,0.584480703
2350,0.588154775
2351,0.580566052
2352,0.594190401
2353,0.60820615
2354,0.577798021
2355,0.588866447
2356,0.591489284
2357,0.59076119
2358,0.594594797
2359,0.599168511
2360,0.602705045
2361,0.579588279
2362,0.579440147
2363,0.581948871
2364,0.566001086
2365,0.572455928
2366,0.56865401
2367,0.557699668
2368,0.579024012
2369,0.569218315
2370,0.585142649
2371,0.594592744
2372,0.610382265
2373,0.603491231
2374,0.608377935
2375,0.615926895
2376,0.619211356
2377,0.594348019
2378,0.567940218
2379,0.579188268
2380,0.579733908
2381,0.584439021
2382,0.589329186
2383,0.588441751
2384,0.592776437
2385,0.575392884
2386,0.58204972
2387,0.577997612
2388,0.560640429
2389,0.564194932
2390,0.568639483
2391,0.55330257
2392,0.571469961
2393,0.565279843
2394,0.579992154
2395,0.588731071
2396,0.604422225
2397,0.596639738
2398,0.610706577
2399,0.615019983
2400,0.6230385
2401,0.725376188
2402,0.715933808
2403,0.711980087
2404,0.733008918
2405,0.738999644
2406,0.759573743
2407,0.770010835
2408,0.768176618
2409,0.750301916
2410,0.773505467
2411,0.753338006
2412,0.743590579
2413,0.737969617
2414,0.722130017
2415,0.714461222
2416,0.721401509
2417,0.719313463
2418,0.722183473
2419,0.73999948
2420,0.734129197
2421,0.72457891
2422,0.740061509
2423,0.736489966
2424,0.723512458
2425,0.732421706
2426,0.722469019
2427,0.720840001
2428,0.742330764
2429,0.750051143
2430,0.765731692
2431,0.782419693
2432,0.777294811
2433,0.765946545
2434,0.786618314
2435,0.764892945
2436,0.756161085
2437,0.751687905
2438,0.73253068
2439,0.72816615
2440,0.740114049
2441,0.734064703
2442,0.736754363
2443,0.754727938
2444,0.750114294
2445,0.733520337
2446,0.75411874
2447,0.750247164
2448,0.736174478
2449,0.741523203
2450,0.731774211
2451,0.734195084
2452,0.746462181
2453,0.754124997
2454,0.777313672
2455,0.791937921
2456,0.782915868
2457,0.769064714
2458,0.787770822
2459,0.770273748
2460,0.765105417
2461,0.75465493
2462,0.735461819
2463,0.733797496
2464,0.743359001
2465,0.735888816
2466,0.733838379
2467,0.758463486
2468,0.755316067
2469,0.740353858
2470,0.756088533
2471,0.751750782
2472,0.736419439
2473,0.762500043
2474,0.757127328
2475,0.744915704
2476,0.761005508
2477,0.772638546
2478,0.787131003
2479,0.781117578
2480,0.782834803
2481,0.770564701
2482,0.77780902
2483,0.760620043
2484,0.76307418
2485,0.762058632
2486,0.750869386
2487,0.727553617
2488,0.737250444
2489,0.710306239
2490,0.720041195
2491,0.719072865
2492,0.700732785
2493,0.69131145
2494,0.692875803
2495,0.686662598
2496,0.668161185
2497,0.683715773
2498,0.655079364
2499,0.66124725
2500,0.671257565
2501,0.650358833
2502,0.644422688
2503,0.672448664
2504,0.635401372
2505,0.641498848
2506,0.631737695
2507,0.622262531
2508,0.615220459
2509,0.609530803
2510,0.598966858
2511,0.59737469
2512,0.59213994
2513,0.592743854
2514,0.580717531
2515,0.602090798
2516,0.590435316
2517,0.587910645
2518,0.59166533
2519,0.57543746
2520,0.595726174
2521,0.610388169
2522,0.583991032
2523,0.594457083
2524,0.594407032
2525,0.596435429
2526,0.601289833
2527,0.604478263
2528,0.604784566
2529,0.585414538
2530,0.59135777
2531,0.585444905
2532,0.577228464
2533,0.577714288
2534,0.58200965
2535,0.568422273
2536,0.586682481
2537,0.572014947
2538,0.59292085
2539,0.599588312
2540,0.612224675
2541,0.608463337
2542,0.617820007
2543,0.618832185
2544,0.633140784
2545,0.659240281
2546,0.664442971
2547,0.668325857
2548,0.706243338
2549,0.714702901
2550,0.735835794
2551,0.744339458
2552,0.750735469
2553,0.732823985
2554,0.754219999
2555,0.743882664
2556,0.744250812
2557,0.742675964
2558,0.722651993
2559,0.723374789
2560,0.715069486
2561,0.722288995
2562,0.722409543
2563,0.736024644
2564,0.731022644
2565,0.719030403
2566,0.713945637
2567,0.731021455
2568,0.704634614
2569,0.732254084
2570,0.714371433
2571,0.717629969
2572,0.734778679
2573,0.7404796
2574,0.759270403
2575,0.771888904
2576,0.763546255
2577,0.749627496
2578,0.77037878
2579,0.750646447
2580,0.73887347
2581,0.735427259
2582,0.716402241
2583,0.709082188
2584,0.720206447
2585,0.715111378
2586,0.713201006
2587,0.729857236
2588,0.726353818
2589,0.714849585
2590,0.7313272
2591,0.728273175
2592,0.711995719
2593,0.719420345
2594,0.707131135
2595,0.704942299
2596,0.722603775
2597,0.731403021
2598,0.753297737
2599,0.762556982
2600,0.75801416
2601,0.740686052
2602,0.760836446
2603,0.747700326
2604,0.736430714
2605,0.727330632
2606,0.712616699
2607,0.70210842
2608,0.710564453
2609,0.708289446
2610,0.709730542
2611,0.726466735
2612,0.722094333
2613,0.707818658
2614,0.72278513
2615,0.72197171
2616,0.708422019
2617,0.714405994
2618,0.69934727
2619,0.705096873
2620,0.718927106
2621,0.72994181
2622,0.746447237
2623,0.758409584
2624,0.753989699
2625,0.736293485
2626,0.759469224
2627,0.741638117
2628,0.73362026
2629,0.721834819
2630,0.705909633
2631,0.69947871
2632,0.711031557
2633,0.703991443
2634,0.705714146
2635,0.720288562
2636,0.719942926
2637,0.70546544
2638,0.721399133
2639,0.717266166
2640,0.699510035
2641,0.727802299
2642,0.720775464
2643,0.709407079
2644,0.725937049
2645,0.737429057
2646,0.75142079
2647,0.748477863
2648,0.752313668
2649,0.733834557
2650,0.746383702
2651,0.731802287
2652,0.728929623
2653,0.725627083
2654,0.720462012
2655,0.697272138
2656,0.708468067
2657,0.673586221
2658,0.687710934
2659,0.692106158
2660,0.668916995
2661,0.658682137
2662,0.663666978
2663,0.656604077
2664,0.637030028
2665,0.658727924
2666,0.62879057
2667,0.635208357
2668,0.644000205
2669,0.631445045
2670,0.620851186
2671,0.646500877
2672,0.607346506
2673,0.617198159
2674,0.609070818
2675,0.599695663
2676,0.590676904
2677,0.588652533
2678,0.57794948
2679,0.576943396
2680,0.575361421
2681,0.568119621
2682,0.564303823
2683,0.585698487
2684,0.573547771
2685,0.564365746
2686,0.56958842
2687,0.555642088
2688,0.573475644
2689,0.58883111
2690,0.560337535
2691,0.569388807
2692,0.57111844
2693,0.578129415
2694,0.581193724
2695,0.580924986
2696,0.585004723
2697,0.567901545
2698,0.566943497
2699,0.566215432
2700,0.556341168
2701,0.560217185
2702,0.556598502
2703,0.546555339
2704,0.564891306
2705,0.556542212
2706,0.576714954
2707,0.584935536
2708,0.598572758
2709,0.593063235
2710,0.59709312
2711,0.604736617
2712,0.616152667
2713,0.6452677
2714,0.644377938
2715,0.648385707
2716,0.690673539
2717,0.695476882
2718,0.721981075
2719,0.732867879
2720,0.731025537
2721,0.710906398
2722,0.737192634
2723,0.730941465
2724,0.729900709
2725,0.730177866
2726,0.710141634
2727,0.71072095
2728,0.700149898
2729,0.705210186
2730,0.710526501
2731,0.726798526
2732,0.723152388
2733,0.711132932
2734,0.707554299
2735,0.716969389
2736,0.692865006
2737,0.721160157
2738,0.708692033
2739,0.704547325
2740,0.72614824
2741,0.729704625
2742,0.749498972
2743,0.767680954
2744,0.759510072
2745,0.747316792
2746,0.761942926
2747,0.746882716
2748,0.735352555
2749,0.731380205
2750,0.716451503
2751,0.705531025
2752,0.715036593
2753,0.710932517
2754,0.71220336
2755,0.729922194
2756,0.728080453
2757,0.714705785
2758,0.729856589
2759,0.730462482
2760,0.71114794
2761,0.719483786
2762,0.707654784
2763,0.710739828
2764,0.733076527
2765,0.736060537
2766,0.757837876
2767,0.770199073
2768,0.761828904
2769,0.746122422
2770,0.768073588
2771,0.751977509
2772,0.74400504
2773,0.735698488
2774,0.7200861
2775,0.707163671
2776,0.720983504
2777,0.714931413
2778,0.71287969
2779,0.736444723
2780,0.728373813
2781,0.715653329
2782,0.733291158
2783,0.728379491
2784,0.7184645
2785,0.722076055
2786,0.715031395
2787,0.714862207
2788,0.734617814
2789,0.739996916
2790,0.756850681
2791,0.772857922
2792,0.762303306
2793,0.752201591
2794,0.772978548
2795,0.755893627
2796,0.745038378
2797,0.733539858
2798,0.716702623
2799,0.707244896
2800,0.720873398
2801,0.716097717
2802,0.718757114
2803,0.734572114
2804,0.731226228
2805,0.71749621
2806,0.734666287
2807,0.725517084
2808,0.709995416
2809,0.734975419
2810,0.731104469
2811,0.718420768
2812,0.733152987
2813,0.745793659
2814,0.76391083
2815,0.758609624
2816,0.761495301
2817,0.740153023
2818,0.746932377
2819,0.732946506
2820,0.731489472
2821,0.733903064
2822,0.720634848
2823,0.700523016
2824,0.711368051
2825,0.67685272
2826,0.691995379
2827,0.696138367
2828,0.674675781
2829,0.660941195
2830,0.662613426
2831,0.657895153
2832,0.639514497
2833,0.657222525
2834,0.632479624
2835,0.631291196
2836,0.641929176
2837,0.624960051
2838,0.61598913
2839,0.644361765
2840,0.605415067
2841,0.609599257
2842,0.60713735
2843,0.593470953
2844,0.585729654
2845,0.581806665
2846,0.572031335
2847,0.569410372
2848,0.564314743
2849,0.567382272
2850,0.55461838
2851,0.577819315
2852,0.564433825
2853,0.558843311
2854,0.562137675
2855,0.547605117
2856,0.567294904
2857,0.574705571
2858,0.556732813
2859,0.558008218
2860,0.56450567
2861,0.566561724
2862,0.56657786
2863,0.571557013
2864,0.573137251
2865,0.55831619
2866,0.559685633
2867,0.560876529
2868,0.546390385
2869,0.545252525
2870,0.551034459
2871,0.533870923
2872,0.556552825
2873,0.550228978
2874,0.563087183
2875,0.572635196
2876,0.586842399
2877,0.582141875
2878,0.591516682
2879,0.598898904
2880,0.607767012
2881,0.648379785
2882,0.627531917
2883,0.63381992
2884,0.645792678
2885,0.632957331
2886,0.629372292
2887,0.660563231
2888,0.6200279
2889,0.638133047
2890,0.628744384
2891,0.611411233
2892,0.612598106
2893,0.609552951
2894,0.59681792
2895,0.595651961
2896,0.590323657
2897,0.588529285
2898,0.583361035
2899,0.60474258
2900,0.592620127
2901,0.581403836
2902,0.587485631
2903,0.576277042
2904,0.588899951
2905,0.58091515
2906,0.555605217
2907,0.566696113
2908,0.564338011
2909,0.570218458
2910,0.570353124
2911,0.574836883
2912,0.587098293
2913,0.556426472
2914,0.562764901
2915,0.568005691
2916,0.546028455
2917,0.548434567
2918,0.555273999
2919,0.536449685
2920,0.557160829
2921,0.550393342
2922,0.566325593
2923,0.576299057
2924,0.596516863
2925,0.576517098
2926,0.590453191
2927,0.59955707
2928,0.603129839
2929,0.714908157
2930,0.700712459
2931,0.702502734
2932,0.718674648
2933,0.730287579
2934,0.743424465
2935,0.762226873
2936,0.759728975
2937,0.738241924
2938,0.761722126
2939,0.745679
2940,0.7288974
2941,0.720342762
2942,0.703555346
2943,0.699041232
2944,0.704673092
2945,0.700126394
2946,0.70152425
2947,0.717521972
2948,0.719741867
2949,0.702186183
2950,0.72376217
2951,0.717916172
2952,0.697828889
2953,0.707131534
2954,0.699606942
2955,0.696704667
2956,0.715652436
2957,0.719234164
2958,0.740227141
2959,0.753654173
2960,0.75177571
2961,0.733224034
2962,0.751758452
2963,0.736880953
2964,0.724650826
2965,0.713449413
2966,0.696047743
2967,0.691052383
2968,0.694315526
2969,0.69237994
2970,0.689778799
2971,0.71331136
2972,0.710639621
2973,0.695991115
2974,0.714253933
2975,0.705803709
2976,0.686845778
2977,0.720242708
2978,0.71644724
2979,0.697739893
2980,0.719766655
2981,0.725091814
2982,0.744694707
2983,0.738927907
2984,0.745244448
2985,0.720006011
2986,0.728640879
2987,0.720366454
2988,0.713241035
2989,0.707443389
2990,0.704356439
2991,0.67858288
2992,0.691446834
2993,0.660305928
2994,0.6698725
2995,0.674359233
2996,0.654120083
2997,0.639443608
2998,0.641995076
2999,0.633911705
3000,0.613962835
3001,0.632886505
3002,0.604107066
3003,0.602339298
3004,0.618247244
3005,0.595508462
3006,0.587425876
3007,0.615018252
3008,0.576216171
3009,0.584931639
3010,0.580385535
3011,0.561091907
3012,0.559594511
3013,0.557000161
3014,0.547892899
3015,0.546946954
3016,0.542138793
3017,0.535586815
3018,0.527048013
3019,0.555590789
3020,0.53699729
3021,0.531755356
3022,0.531409189
3023,0.522361354
3024,0.538955763
3025,0.556543463
3026,0.530287325
3027,0.536796603
3028,0.539257474
3029,0.545369745
3030,0.547023017
3031,0.550894312
3032,0.560846165
3033,0.533351016
3034,0.539671286
3035,0.539070284
3036,0.522612881
3037,0.525344774
3038,0.528508673
3039,0.514573869
3040,0.537666483
3041,0.529016645
3042,0.53625219
3043,0.553689251
3044,0.573742748
3045,0.556394928
3046,0.567652121
3047,0.573952018
3048,0.578550293
3049,0.613405
3050,0.619813852
3051,0.617182123
3052,0.66252646
3053,0.666069035
3054,0.6931793
3055,0.710266957
3056,0.700590554
3057,0.677477976
3058,0.708936261
3059,0.705026181
3060,0.705163188
3061,0.705089805
3062,0.678712015
3063,0.682491152
3064,0.670151005
3065,0.681015752
3066,0.672943786
3067,0.70219016
3068,0.693585155
3069,0.683317435
3070,0.673144052
3071,0.691386152
3072,0.661930404
3073,0.697414194
3074,0.682742375
3075,0.682823366
3076,0.699131267
3077,0.705416567
3078,0.723452929
3079,0.744221208
3080,0.743620794
3081,0.720377753
3082,0.745257996
3083,0.728744834
3084,0.717770869
3085,0.708729169
3086,0.694542093
3087,0.68085942
3088,0.693194592
3089,0.693322548
3090,0.687917019
3091,0.711242802
3092,0.710046352
3093,0.698419807
3094,0.713895069
3095,0.706680142
3096,0.688964294
3097,0.70230994
3098,0.692899275
3099,0.689765499
3100,0.713161642
3101,0.716033712
3102,0.737694458
3103,0.750058573
3104,0.750180163
3105,0.730776209
3106,0.751628332
3107,0.73554118
3108,0.725666045
3109,0.71888919
3110,0.704475172
3111,0.687836146
3112,0.701802646
3113,0.695566911
3114,0.693371225
3115,0.715832829
3116,0.71238887
3117,0.699936417
3118,0.718210325
3119,0.713389197
3120,0.693623039
3121,0.705400557
3122,0.696471656
3123,0.696172645
3124,0.716942011
3125,0.722021412
3126,0.736449718
3127,0.750542293
3128,0.749841969
3129,0.730340871
3130,0.751140437
3131,0.739310523
3132,0.727342085
3133,0.719866485
3134,0.698732877
3135,0.691378803
3136,0.704724864
3137,0.697026276
3138,0.699208184
3139,0.714309248
3140,0.715946465
3141,0.699188437
3142,0.719473621
3143,0.71385735
3144,0.688312414
3145,0.729253994
3146,0.719700075
3147,0.707420148
3148,0.723262268
3149,0.733132136
3150,0.755218113
3151,0.744746956
3152,0.75826412
3153,0.732853355
3154,0.746052031
3155,0.728098418
3156,0.720093399
3157,0.719169136
3158,0.714105026
3159,0.692372843
3160,0.703891913
3161,0.667979426
3162,0.676265218
3163,0.68443533
3164,0.665831377
3165,0.652628619
3166,0.657445741
3167,0.646790951
3168,0.625641373
3169,0.646337399
3170,0.616309871
3171,0.615619299
3172,0.630956575
3173,0.609289731
3174,0.603277868
3175,0.635591059
3176,0.589717784
3177,0.604304422
3178,0.600448671
3179,0.580809419
3180,0.577588033
3181,0.576348174
3182,0.561286656
3183,0.565111446
3184,0.554921261
3185,0.557350923
3186,0.547985177
3187,0.573169665
3188,0.553885676
3189,0.542842374
3190,0.552649668
3191,0.542275117
3192,0.552013571
3193,0.573075738
3194,0.544654533
3195,0.557073054
3196,0.559734145
3197,0.565096884
3198,0.560263589
3199,0.567496662
3200,0.577455257
3201,0.551978588
3202,0.554275992
3203,0.556419285
3204,0.535943629
3205,0.545852391
3206,0.546239694
3207,0.524182403
3208,0.553829361
3209,0.539215569
3210,0.555390905
3211,0.570724621
3212,0.584710172
3213,0.570899478
3214,0.588899358
3215,0.588400367
3216,0.596207714
3217,0.627055429
3218,0.634428924
3219,0.630067596
3220,0.67723003
3221,0.684523796
3222,0.70396887
3223,0.718256933
3224,0.715057591
3225,0.690829852
3226,0.723108846
3227,0.719631825
3228,0.713326062
3229,0.718676621
3230,0.69455672
3231,0.695852033
3232,0.679785743
3233,0.689668496
3234,0.684404201
3235,0.705312355
3236,0.704264576
3237,0.687504101
3238,0.679505758
3239,0.698542347
3240,0.666021606
3241,0.702189981
3242,0.69341613
3243,0.684879044
3244,0.706719204
3245,0.715290944
3246,0.729610318
3247,0.741845195
3248,0.744692147
3249,0.721177142
3250,0.743726991
3251,0.73149521
3252,0.715626023
3253,0.709394564
3254,0.697704099
3255,0.684412477
3256,0.694192919
3257,0.6917992
3258,0.691520662
3259,0.709555985
3260,0.709299564
3261,0.691513443
3262,0.711561527
3263,0.704446098
3264,0.686165753
3265,0.69877851
3266,0.692784985
3267,0.688879723
3268,0.708581435
3269,0.714202606
3270,0.730050008
3271,0.745369576
3272,0.749842056
3273,0.726858457
3274,0.750019923
3275,0.734682948
3276,0.719414218
3277,0.715324698
3278,0.692952502
3279,0.683783807
3280,0.696271574
3281,0.689275518
3282,0.691160123
3283,0.713040805
3284,0.708732843
3285,0.693811982
3286,0.709779651
3287,0.706331707
3288,0.688302724
3289,0.566638233
3290,0.542919355
3291,0.55389128
3292,0.558456386
3293,0.560964578
3294,0.557493891
3295,0.566195868
3296,0.573268262
3297,0.548948904
3298,0.553367654
3299,0.554438699
3300,0.53569965
3301,0.537752408
3302,0.544277713
3303,0.526351762
3304,0.547906535
3305,0.54388145
3306,0.552249063
3307,0.568149838
3308,0.588719756
3309,0.570811421
3310,0.586870189
3311,0.587868176
3312,0.597450045
3313,0.653344817
3314,0.62694213
3315,0.625849331
3316,0.637873793
3317,0.621868943
3318,0.616518462
3319,0.649656571
3320,0.608105163
3321,0.625311903
3322,0.616724775
3323,0.601304584
3324,0.599579056
3325,0.599634134
3326,0.581905208
3327,0.583193742
3328,0.576543084
3329,0.577115174
3330,0.564695523
3331,0.589952479
3332,0.577132868
3333,0.570918936
3334,0.568988212
3335,0.558357583
3336,0.575387868
3337,0.637631137
3338,0.614110013
3339,0.615143425
3340,0.625979378
3341,0.607121162
3342,0.599763342
3343,0.626746785
3344,0.586502027
3345,0.598229278
3346,0.593575163
3347,0.57707279
3348,0.56893431
3349,0.568115435
3350,0.556146998
3351,0.559012448
3352,0.548203155
3353,0.55166348
3354,0.536222251
3355,0.564691393
3356,0.553360981
3357,0.538539349
3358,0.541587428
3359,0.537830964
3360,0.550950181
3361,0.561310595
3362,0.538988613
3363,0.548718113
3364,0.550224952
3365,0.554927526
3366,0.552247469
3367,0.559049726
3368,0.570424483
3369,0.541711696
3370,0.550257193
3371,0.552411561
3372,0.528442171
3373,0.53968779
3374,0.539399028
3375,0.519560047
3376,0.545523074
3377,0.535069141
3378,0.546587731
3379,0.560059705
3380,0.582735297
3381,0.564245372
3382,0.577737166
3383,0.589425894
3384,0.58982834
3385,0.620566187
3386,0.631233807
3387,0.62780207
3388,0.66703675
3389,0.682847416
3390,0.700718781
3391,0.719253884
3392,0.716972388
3393,0.693894116
3394,0.723888914
3395,0.718730733
3396,0.716962258
3397,0.72022604
3398,0.696857825
3399,0.689865346
3400,0.68569679
3401,0.688077703
3402,0.683950725
3403,0.709220524
3404,0.709323716
3405,0.689447957
3406,0.687253686
3407,0.703283238
3408,0.67300828
3409,0.702093694
3410,0.698242928
3411,0.691565575
3412,0.709400574
3413,0.71905931
3414,0.735623478
3415,0.752604425
3416,0.749412992
3417,0.731446637
3418,0.752337167
3419,0.738425372
3420,0.727640283
3421,0.715286616
3422,0.703959359
3423,0.689815358
3424,0.703278013
3425,0.69790679
3426,0.701751097
3427,0.721719034
3428,0.719856537
3429,0.705681994
3430,0.722322673
3431,0.717098477
3432,0.698449318
3433,0.706846384
3434,0.700724162
3435,0.702388682
3436,0.716009354
3437,0.722974806
3438,0.745588923
3439,0.756048045
3440,0.756698849
3441,0.734322454
3442,0.760704632
3443,0.744688278
3444,0.730001288
3445,0.721691522
3446,0.703734581
3447,0.697651504
3448,0.707665539
3449,0.697037773
3450,0.696269024
3451,0.719070627
3452,0.713128197
3453,0.703026083
3454,0.717109812
3455,0.715463399
3456,0.693056307
3457,0.707241551
3458,0.696274946
3459,0.698553751
3460,0.717875145
3461,0.72027325
3462,0.74067361
3463,0.751647494
3464,0.747736032
3465,0.732086045
3466,0.754661605
3467,0.738590195
3468,0.720278341
3469,0.714624907
3470,0.696685424
3471,0.691186864
3472,0.700167279
3473,0.690740582
3474,0.696115496
3475,0.715411794
3476,0.71399035
3477,0.697085124
3478,0.713811303
3479,0.706022525
3480,0.683833369
3481,0.72501303
3482,0.716195168
3483,0.697003418
3484,0.716778372
3485,0.730465892
3486,0.748509208
3487,0.742009679
3488,0.749963462
3489,0.72560637
3490,0.738655257
3491,0.722197037
3492,0.71836818
3493,0.712268835
3494,0.71017944
3495,0.680053236
3496,0.69405945
3497,0.661402701
3498,0.668609299
3499,0.677767804
3500,0.656792812
3501,0.640745673
3502,0.647221464
3503,0.635026774
3504,0.609655492
